scenario,date_utc,live_notes_before,liquidated_today,live_notes_after,stress_day,return_1d,vol_5d_ann,daily_buyback_paid_usdc,daily_unwind_cost_usdc,daily_buffer_usdc,min_event_buffer_usdc,max_event_ltv,cumulative_liquidations,cumulative_buyback_paid_usdc,cumulative_unwind_cost_usdc,cumulative_buffer_usdc
primary_lending_liquidation,2012-01-03,183,0,183,False,0.015936254980079667,0.1929100111552534,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-01-04,183,0,183,False,-0.005468902966966338,0.19629256635503808,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-01-05,183,0,183,False,0.002662461597617849,0.13676347535760217,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-01-06,183,0,183,False,-0.002577274437391752,0.13314600549806657,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-01-09,183,0,183,False,-0.0032866707644472193,0.12093814839647996,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-01-10,183,0,183,False,0.007289170278171664,0.11127706927775413,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-01-11,183,0,183,False,0.0005420279004342277,0.08654428749690304,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-01-12,183,0,183,False,0.002399361965294222,0.08768047343484216,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-01-13,183,0,183,False,-0.00533858913824603,0.10044396949394423,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-01-17,183,0,183,False,-0.00039270558367010544,0.10407690878587637,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-01-18,183,0,183,False,0.011056192786912833,0.12171292502753626,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-01-19,183,0,183,False,0.005276458047432708,0.12268070447313868,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-01-20,183,0,183,False,-0.0015035107195159325,0.12475511106360294,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-01-23,183,0,183,False,-0.0025767059170451745,0.11179690221803366,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-01-24,183,0,183,False,-0.0018397827172970116,0.1046707607793927,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-01-25,183,0,183,False,0.008367494207730974,0.08724389633389569,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-01-26,183,0,183,False,-0.005129697407249001,0.0916504269030713,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-01-27,183,0,183,False,-0.00045494052450989475,0.08938034956829462,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-01-30,183,0,183,False,-0.007777254604720452,0.0963674836284708,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-01-31,183,0,183,False,-0.0010114011706442438,0.0941389684783254,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-02-01,182,0,182,False,0.008095187317836094,0.15824023443479637,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-02-02,181,0,181,False,0.0015852000690199652,0.15375976038078853,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-02-03,180,0,180,False,0.01372325053344059,0.1874367255726529,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-02-06,180,0,180,False,-0.0032549325256139294,0.16954734260280213,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-02-07,180,0,180,False,-0.0006047780790184865,0.1683695742685119,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-02-08,180,0,180,False,0.00217838933993586,0.13885585852634882,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-02-09,180,0,180,False,-0.00495104510086164,0.15244303976816231,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-02-10,180,0,180,False,-0.013713651236494262,0.08616508512592704,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-02-13,179,0,179,False,0.007442691243356281,0.13864488851696977,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-02-14,179,0,179,False,-0.004494688386220913,0.1404648224169325,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-02-15,179,0,179,False,-0.008297746558858954,0.14187033974698435,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-02-16,178,0,178,False,0.011073168253553645,0.1993332489385143,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-02-17,178,0,178,False,-0.003143183397488203,0.16401087995424246,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-02-21,178,0,178,False,-0.0067640723807350644,0.15609221088285183,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-02-22,176,0,176,False,-0.00790467590105115,0.1622402869830857,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-02-23,175,0,175,False,0.004410836645592386,0.17500827571371924,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-02-24,173,0,173,False,-0.001932411306909687,0.12943242011976785,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-02-27,171,0,171,False,-0.0016940874961571817,0.1296553269801896,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-02-28,169,0,169,False,-0.0026666814630681435,0.12234634495969077,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-02-29,168,0,168,False,-0.014948903084434084,0.15100808930908674,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-03-01,166,0,166,False,0.00518166277141785,0.10406543399593836,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-03-02,166,0,166,False,-0.01497485212253924,0.12679291400705522,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-03-05,166,0,166,False,-0.010328437952396241,0.13259399730451488,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-03-06,166,0,166,False,-0.01991534163621178,0.15880112266801813,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-03-07,166,0,166,False,0.006975899379638273,0.18393395865289344,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-03-08,165,0,165,False,0.009949081144055016,0.20804262298859977,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-03-09,163,0,163,False,0.0038675865736457204,0.19883061741136987,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-03-12,161,0,161,False,-0.0019607357316996366,0.20150840248269913,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-03-13,159,0,159,False,0.01802584455976719,0.11345047781749472,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-03-14,157,0,157,False,-0.008186856792237185,0.16636605092018164,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-03-15,154,0,154,False,0.002857609377511894,0.16092658300671125,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-03-16,151,0,151,False,-0.0029846373315943753,0.15420214519069658,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-03-19,147,0,147,False,0.003920192728398719,0.15001196060541158,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-03-20,144,0,144,False,-0.008960573803410976,0.12070012639393256,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-03-21,141,0,141,False,-0.0016376796036799979,0.1036190990636711,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-03-22,139,0,139,False,-0.009646726743203438,0.1053906968987021,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-03-23,137,0,137,False,-0.0005972068307339429,0.12029817863308846,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-03-26,135,0,135,False,0.014035136409100257,0.17814148349274944,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-03-27,133,0,133,False,-0.006990568206379111,0.17250569607141727,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-03-28,131,0,131,False,-0.005846532371355351,0.17982953296390142,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-03-29,130,0,130,False,-0.0038269373989896494,0.16404522651859585,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-03-30,129,0,129,False,-0.003249930988326155,0.16281293370268735,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-04-02,129,0,129,False,0.0073148128482019015,0.11071227043776999,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-04-03,129,0,129,False,-0.006680247831997832,0.10992217136929441,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-04-04,129,0,129,False,-0.015972069836403646,0.14500108499882314,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-04-05,129,0,129,False,-0.00439346594612311,0.14508116081586733,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-04-09,129,0,129,False,-0.016425642770396043,0.1663328584090561,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-04-10,129,0,129,False,-0.02355433000954532,0.13235405147704274,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-04-11,129,0,129,False,0.004838949162479844,0.21063520076971098,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-04-12,129,0,129,False,0.011437203478315228,0.246775452854562,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-04-13,129,0,129,False,-0.01517626330844657,0.2550101816000764,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-04-16,129,0,129,False,-0.011180019124778617,0.23935732950481495,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-04-17,129,0,129,False,0.014434561972001658,0.2127973361947538,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-04-18,129,0,129,False,-0.007547644304069845,0.2129360385289264,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-04-19,129,0,129,False,-0.011259570531867658,0.20296328677473488,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-04-20,129,0,129,False,-0.0027330747571765457,0.18257017860216643,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-04-23,129,0,129,False,-0.01383868124948573,0.1774398309718764,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-04-24,129,0,129,False,-0.005377972714716184,0.13011425960110795,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-04-25,129,0,129,False,0.013691682442935393,0.21715015072711502,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-04-26,128,0,128,False,0.005869065576514787,0.20069140304942032,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-04-27,127,0,127,False,0.001640951209544328,0.1958025003848055,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-04-30,126,0,126,False,-0.011046322688206822,0.188910638033056,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-05-01,125,0,125,False,0.0009819790089109492,0.17390282152569242,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-05-02,125,0,125,False,-0.0029842131061001975,0.11629576289116213,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-05-03,126,0,126,False,-0.014063763528133766,0.13375522456401034,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
primary_lending_liquidation,2012-05-04,127,0,127,False,-0.024868147156362985,0.1607927244078028,0.0,0.0,0.0,,,309,17255.43954842637,384.5793734886211,7457.216258518301
