scenario,note_id,entry_index,issue_date,event_date_utc,step_day,live_notes_before,worst_close_ratio,worst_low_ratio,knock_in_triggered,note_liability_usdc,buyback_price_usdc,borrow_amount_usdc,current_ltv,current_assets_usdc,hedge_cash_usdc,hedge_inventory_mark_usdc,unwind_cost_usdc,available_after_unwind_usdc,buffer_usdc,coverage_ratio,return_1d,vol_5d_ann,stress_day,trigger_reason,unwind_multiplier,spy_units,qqq_units
stress_concentration_coupled_book,2007-07-19,319,2007-07-19,2008-09-17,294,290,0.7519829438489971,0.7480492327408511,True,74.22210477555709,64.22210477555709,49.0,0.7629771738445014,88.65320569376814,0.0009564795040862949,88.65224921426406,3.689169897953022,84.91970967120798,20.697604895650898,1.322281634461915,-0.05187457606354362,0.47859118652425486,True,stress_day_forced_fraction,3.0,0.69528100688276,0.23386485583126249
stress_concentration_coupled_book,2007-10-18,383,2007-10-18,2008-09-17,230,290,0.7476757158267523,0.7473038218472499,True,74.23629052212148,64.23629052212148,49.0,0.7628086802914864,89.77707020088519,0.007113039836828955,89.76995716104837,3.690198877331853,86.04198634497283,21.805695822851348,1.3394606949687105,-0.05187457606354362,0.47859118652425486,True,stress_day_forced_fraction,3.0,0.507635620932702,0.8099056093736657
stress_concentration_coupled_book,2007-10-26,389,2007-10-26,2008-09-17,224,290,0.7455961219531759,0.7452252623638843,True,74.23973964117872,64.23973964117872,49.0,0.7627677240551922,86.81150816991683,0.001514894354521119,86.80999327556232,3.6872036509534785,83.08089952232558,18.841159881146865,1.293294462063314,-0.05187457606354362,0.47859118652425486,True,stress_day_forced_fraction,3.0,0.4031117445151985,1.0393434195487345
stress_concentration_coupled_book,2007-10-15,380,2007-10-15,2008-09-17,233,290,0.752274077431885,0.74833884336977,True,74.34320523366578,64.34320523366578,49.0,0.761541173182994,87.57316676793066,8.294643391538798e-05,87.57308382149674,3.6879809693332186,83.84139925668669,19.4981940230209,1.3030342357396119,-0.05187457606354362,0.47859118652425486,True,stress_day_forced_fraction,3.0,0.4743410128285529,0.8509849481032441
stress_concentration_coupled_book,2007-10-17,382,2007-10-17,2008-09-17,231,290,0.7508870150766384,0.750513523796552,True,74.34405944212989,64.34405944212989,49.0,0.7615310632377785,87.96054951655155,5.237633074316298,82.72291644223526,3.6830876030524204,84.23610045527802,19.89204101314813,1.3091511661778,-0.05187457606354362,0.47859118652425486,True,stress_day_forced_fraction,3.0,0.3542441947193828,1.0776203004586704
stress_concentration_coupled_book,2007-10-23,386,2007-10-23,2008-09-17,227,290,0.742155755961327,0.7417866076104407,True,74.38126224019722,64.38126224019722,49.0,0.7610910114994027,93.06390789900009,16.007255597807475,77.05665230119261,3.6773843835474374,89.34799518930207,24.966732949104852,1.3877950211034629,-0.05187457606354362,0.47859118652425486,True,stress_day_forced_fraction,3.0,0.30457934751497096,1.0779198055613184
stress_concentration_coupled_book,2007-10-11,378,2007-10-11,2008-09-17,235,290,0.7500482388548616,0.7461246484157928,True,74.41220581359603,64.41220581359603,49.0,0.7607253839715136,87.46226027691152,0.0016423050294236668,87.4606179718821,3.6879172759134713,83.7306126920121,19.31840687841607,1.2999184181694081,-0.05187457606354362,0.47859118652425486,True,stress_day_forced_fraction,3.0,0.6082122324906233,0.45750295870147784
stress_concentration_coupled_book,2007-07-13,315,2007-07-13,2008-09-17,298,290,0.7530513142660065,0.7491120143867169,True,74.4209424302458,64.4209424302458,49.0,0.7606222161846917,88.37973959097572,1.361709989020453,87.01802960195526,3.6875232341264743,84.64870734204825,20.227764911802453,1.3139936199117985,-0.05187457606354362,0.47859118652425486,True,stress_day_forced_fraction,3.0,0.6853355639464066,0.2211755652337696
stress_concentration_coupled_book,2007-07-16,316,2007-07-16,2008-09-17,297,290,0.7531486096447412,0.749208800801897,True,74.49427046457392,64.49427046457392,49.0,0.7597574117365237,89.26828599361168,0.9789089916340227,88.28937700197766,3.6887790545323993,85.5353622505783,21.041091786004387,1.326247457866231,-0.05187457606354362,0.47859118652425486,True,stress_day_forced_fraction,3.0,0.6578431020346256,0.33384063149003107
stress_concentration_coupled_book,2007-11-01,393,2007-11-01,2008-09-17,220,290,0.7446296126754196,0.7442592338279441,True,74.49603047029771,64.49603047029771,49.0,0.7597366790281135,88.23119982249865,5.125051293843098,83.10614852865555,3.6834877346023047,84.50615901363201,20.010128543334304,1.3102536450293565,-0.05187457606354362,0.47859118652425486,True,stress_day_forced_fraction,3.0,0.2526566279377396,1.3838149630540688
